Gender,Age,family_history_with_overweight,FAVC,NCP,CAEC,CH2O,FAF,CALC,MTRANS,NObeyesdad
Male,26,yes,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Female,26,yes,yes,3,Sometimes,1.2,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.77,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,1.03,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.68,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.58,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.74,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.69,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.89,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.71,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.69,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.71,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.55,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,1.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.61,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.76,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.65,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.55,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.18,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.51,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.64,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.61,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.56,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.64,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.63,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.88,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.69,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.96,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.78,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.67,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.55,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.51,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.65,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.59,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.77,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.81,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.69,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.56,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.68,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.77,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.72,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.68,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.57,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.78,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.79,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.71,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.71,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.64,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.71,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.68,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.55,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,1.32,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,1.29,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.74,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.74,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.63,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.63,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.58,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.61,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.48,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.52,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.64,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.67,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.5,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.61,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.55,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.58,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.72,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.63,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.62,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.79,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.77,0,Sometimes,Public_Transportation,Obesity_Type_III
Male,25,yes,yes,3,Frequently,2.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Female,25,no,no,4,Always,1.0,2,no,Public_Transportation,Obesity_Type_II
Female,25,no,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,25,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,25,no,yes,3,Frequently,2.0,0,no,Public_Transportation,Normal_Weight
Male,25,no,yes,3,Always,2.0,2,Frequently,Public_Transportation,Normal_Weight
Male,25,yes,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,25,no,no,3,Frequently,2.0,3,no,Public_Transportation,Normal_Weight
Male,25,yes,no,3,Sometimes,3.0,3,no,Public_Transportation,Obesity_Type_I
Male,25,yes,no,3,Sometimes,3.0,2,Sometimes,Walking,Obesity_Type_II
Male,25,yes,yes,3,Frequently,2.0,0,Sometimes,Motorbike,Normal_Weight
Female,25,no,no,3,Sometimes,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,25,no,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,25,no,yes,3,Sometimes,3.0,3,no,Motorbike,Overweight_Level_II
Male,25,no,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,24,yes,yes,3,Sometimes,2.0,1,Frequently,Public_Transportation,Normal_Weight
Female,24,no,no,3,Sometimes,3.0,1,Sometimes,Walking,Normal_Weight
Female,24,yes,no,3,Sometimes,3.0,1,no,Public_Transportation,Normal_Weight
Male,24,yes,yes,3,Frequently,3.0,0,Frequently,Public_Transportation,Overweight_Level_II
Female,24,yes,no,3,no,2.0,1,no,Public_Transportation,Insufficient_Weight
Female,24,yes,yes,3,Sometimes,3.0,0,no,Public_Transportation,Overweight_Level_II
Female,24,no,yes,3,Sometimes,2.0,2,no,Public_Transportation,Normal_Weight
Male,24,yes,yes,1,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,24,yes,yes,3,Sometimes,2.0,1,Sometimes,Automobile,Overweight_Level_I
Female,24,no,no,3,Frequently,2.0,2,Frequently,Public_Transportation,Normal_Weight
Female,24,yes,no,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_II
Female,24,no,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,24,yes,yes,3,Always,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,24,yes,yes,3,Sometimes,2.0,0,Sometimes,Automobile,Normal_Weight
Male,24,yes,yes,1,Always,2.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Male,24,no,yes,3,Sometimes,2.0,0,Sometimes,Motorbike,Normal_Weight
Female,24,yes,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Obesity_Type_II
Male,24,no,yes,3,no,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,23,yes,no,3,Sometimes,2.0,2,Frequently,Public_Transportation,Normal_Weight
Female,23,yes,yes,3,Sometimes,2.0,1,Sometimes,Motorbike,Normal_Weight
Male,23,yes,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,no,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,23,no,yes,4,Frequently,2.0,2,Sometimes,Automobile,Normal_Weight
Male,23,no,yes,3,Sometimes,2.0,2,Frequently,Walking,Normal_Weight
Male,23,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,23,no,no,4,Frequently,2.0,0,no,Walking,Normal_Weight
Female,23,no,yes,1,Sometimes,2.0,2,no,Public_Transportation,Normal_Weight
Female,23,yes,no,3,no,2.0,2,no,Public_Transportation,Normal_Weight
Male,23,no,no,4,Frequently,2.0,0,Sometimes,Automobile,Normal_Weight
Male,23,yes,yes,3,Always,2.0,0,Frequently,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,3,Always,2.0,0,Frequently,Automobile,Obesity_Type_I
Male,23,yes,no,3,no,3.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,yes,3,Always,2.0,0,no,Public_Transportation,Overweight_Level_II
Female,23,yes,no,3,Sometimes,3.0,2,no,Public_Transportation,Insufficient_Weight
Female,23,yes,yes,3,Sometimes,3.0,0,no,Public_Transportation,Obesity_Type_I
Male,23,yes,no,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,23,yes,yes,3,Always,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,23,yes,no,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Female,23,yes,no,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,23,no,no,3,Sometimes,2.0,3,Frequently,Public_Transportation,Normal_Weight
Male,23,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,yes,3,Frequently,2.0,0,no,Walking,Overweight_Level_I
Male,23,yes,yes,3,Frequently,2.0,0,Frequently,Public_Transportation,Overweight_Level_II
Male,23,no,yes,3,Sometimes,1.0,0,no,Public_Transportation,Overweight_Level_II
Male,23,no,no,3,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Male,23,yes,yes,3,Frequently,3.0,1,Sometimes,Public_Transportation,Insufficient_Weight
Male,23,no,yes,3,Frequently,1.0,1,Frequently,Automobile,Obesity_Type_I
Female,23,no,no,1,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,yes,3,Frequently,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Female,23,yes,yes,3,Frequently,3.0,3,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,23,yes,no,1,Sometimes,3.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,2.0,1,Frequently,Public_Transportation,Obesity_Type_I
Female,23,yes,no,3,Frequently,2.0,3,Sometimes,Walking,Normal_Weight
Male,23,yes,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,23,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,23,no,yes,3,Frequently,1.0,3,no,Public_Transportation,Insufficient_Weight
Male,23,yes,yes,3,Sometimes,2.0,0,Sometimes,Walking,Normal_Weight
Male,23,no,yes,3,Sometimes,3.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,23,no,yes,3,Sometimes,3.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,23,yes,yes,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Obesity_Type_II
Female,23,yes,yes,1,Frequently,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,23,no,no,3,Frequently,2.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,23,yes,no,4,Frequently,1.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,23,no,no,4,Always,3.0,3,no,Automobile,Normal_Weight
Male,23,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,23,no,no,3,Sometimes,2.0,3,no,Public_Transportation,Normal_Weight
Male,23,yes,yes,3,Always,3.0,0,no,Public_Transportation,Insufficient_Weight
Male,23,no,yes,1,Frequently,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,23,no,no,3,no,2.0,2,Sometimes,Automobile,Normal_Weight
Male,23,no,yes,3,Sometimes,2.0,1,Frequently,Public_Transportation,Normal_Weight
Male,23,yes,yes,3,Sometimes,2.84,1,Sometimes,Automobile,Insufficient_Weight
Male,23,yes,yes,3,Sometimes,2.03,1,Sometimes,Automobile,Insufficient_Weight
Female,23,yes,yes,3,Frequently,2.1,1,no,Public_Transportation,Insufficient_Weight
Female,23,yes,yes,3,Frequently,1.23,0,no,Public_Transportation,Insufficient_Weight
Female,23,yes,yes,3,Frequently,1.43,2,no,Public_Transportation,Insufficient_Weight
Female,23,yes,yes,3,Frequently,2.69,0,no,Public_Transportation,Insufficient_Weight
Male,23,yes,yes,3,Sometimes,1.23,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,23,yes,yes,3,Sometimes,2.82,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,23,yes,yes,3,Sometimes,2.64,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,23,yes,yes,2,Sometimes,1.14,0,no,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,3,Sometimes,1.08,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,2,Sometimes,1.52,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,1,Sometimes,1.63,0,Sometimes,Public_Transportation,Overweight_Level_II
Female,23,yes,yes,2,Sometimes,1.96,0,no,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,1,Sometimes,1.4,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,23,yes,yes,2,Sometimes,1.4,0,no,Public_Transportation,Overweight_Level_II
Female,23,yes,yes,3,Sometimes,2.72,2,no,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,1.53,0,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,2,Sometimes,2.43,1,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,2.78,0,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,2.03,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,2.08,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,1.49,0,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,2,Sometimes,2.24,0,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,2,Sometimes,2.01,0,no,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,1.25,0,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,2,Sometimes,2.77,2,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,2.84,1,no,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,2.42,0,Sometimes,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,2,Sometimes,2.52,2,no,Public_Transportation,Obesity_Type_I
Female,23,yes,yes,1,Sometimes,2.78,0,no,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,2.01,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,23,yes,yes,3,Sometimes,2.07,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,22,no,no,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22,no,no,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,22,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,22,no,no,3,Sometimes,3.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,22,yes,no,3,Always,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,22,yes,no,3,Sometimes,2.0,3,no,Walking,Overweight_Level_II
Female,22,yes,yes,3,Sometimes,2.0,1,Sometimes,Automobile,Normal_Weight
Female,22,yes,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,22,no,yes,4,Frequently,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,22,no,yes,3,Sometimes,1.0,2,no,Walking,Normal_Weight
Female,22,no,no,4,Always,3.0,2,no,Public_Transportation,Normal_Weight
Male,22,yes,yes,3,Sometimes,1.0,0,Sometimes,Automobile,Normal_Weight
Male,22,no,yes,1,no,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,22,yes,yes,3,Sometimes,2.0,0,Sometimes,Automobile,Normal_Weight
Female,22,yes,no,3,no,3.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,22,yes,yes,3,Frequently,2.0,1,no,Automobile,Normal_Weight
Male,22,yes,no,3,Frequently,2.0,0,no,Public_Transportation,Normal_Weight
Female,22,yes,yes,4,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,22,yes,yes,3,Always,1.0,0,Sometimes,Automobile,Overweight_Level_I
Male,22,yes,no,3,Sometimes,3.0,3,no,Walking,Obesity_Type_I
Female,22,yes,yes,1,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Female,22,yes,no,1,Sometimes,2.0,3,no,Walking,Normal_Weight
Male,22,yes,no,4,Sometimes,3.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Male,22,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Female,22,yes,yes,1,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,22,no,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Male,22,yes,yes,3,Frequently,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,22,no,yes,3,Frequently,2.0,0,no,Public_Transportation,Insufficient_Weight
Male,22,yes,no,3,Sometimes,2.0,1,Sometimes,Bike,Normal_Weight
Female,22,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,22,yes,yes,3,Frequently,3.0,1,no,Public_Transportation,Normal_Weight
Male,22,no,yes,3,Sometimes,2.0,3,no,Bike,Overweight_Level_I
Female,22,yes,no,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Male,22,no,no,3,Sometimes,3.0,1,no,Public_Transportation,Normal_Weight
Male,22,yes,yes,3,Frequently,1.0,1,no,Automobile,Normal_Weight
Female,22,yes,yes,3,Frequently,2.82,1,no,Public_Transportation,Insufficient_Weight
Male,22,yes,yes,2,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Female,21,yes,no,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Female,21,yes,no,3,Sometimes,3.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Frequently,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Male,21,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,1,Frequently,2.0,1,Always,Walking,Normal_Weight
Female,21,yes,no,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Female,21,no,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Sometimes,3.0,3,Sometimes,Public_Transportation,Overweight_Level_II
Female,21,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,3,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Sometimes,2.0,1,Frequently,Public_Transportation,Normal_Weight
Male,21,no,no,3,no,2.0,2,no,Public_Transportation,Normal_Weight
Female,21,yes,no,3,Sometimes,1.0,0,no,Public_Transportation,Overweight_Level_II
Male,21,yes,yes,3,Frequently,3.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Frequently,3.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,21,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Sometimes,3.0,0,Sometimes,Walking,Normal_Weight
Male,21,yes,no,3,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Sometimes,3.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Frequently,1.0,1,no,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Frequently,2.0,0,no,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,1,Frequently,3.0,1,no,Public_Transportation,Normal_Weight
Female,21,no,no,1,Frequently,1.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,21,no,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,21,no,yes,4,Frequently,2.0,2,Sometimes,Automobile,Normal_Weight
Female,21,yes,yes,1,Sometimes,3.0,2,no,Public_Transportation,Obesity_Type_I
Male,21,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,no,4,Frequently,1.0,1,no,Walking,Insufficient_Weight
Male,21,no,yes,1,no,3.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Frequently,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Always,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,21,no,yes,1,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Sometimes,3.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,21,no,no,3,Frequently,3.0,3,Frequently,Automobile,Overweight_Level_I
Female,21,yes,no,1,Sometimes,2.0,3,no,Public_Transportation,Normal_Weight
Female,21,yes,yes,3,Sometimes,3.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,no,3,Frequently,2.0,0,Frequently,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,4,Always,3.0,0,no,Public_Transportation,Normal_Weight
Female,21,yes,yes,1,Sometimes,3.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,21,no,yes,3,Always,2.0,3,no,Automobile,Normal_Weight
Female,21,yes,no,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Always,3.0,3,Sometimes,Automobile,Normal_Weight
Male,21,yes,yes,1,Sometimes,2.0,3,Sometimes,Walking,Overweight_Level_I
Male,21,no,yes,3,Sometimes,1.0,1,no,Public_Transportation,Overweight_Level_I
Male,21,no,yes,4,Always,3.0,3,Sometimes,Walking,Normal_Weight
Male,21,no,yes,4,Frequently,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Always,1.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Female,21,no,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Frequently,1.0,1,no,Public_Transportation,Normal_Weight
Female,21,no,yes,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,1,Always,2.0,1,no,Public_Transportation,Normal_Weight
Female,21,no,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,21,no,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Female,21,yes,no,3,Always,1.0,2,no,Public_Transportation,Normal_Weight
Female,21,no,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Frequently,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,1,Always,1.0,0,Sometimes,Public_Transportation,Obesity_Type_II
Male,21,no,no,1,Frequently,1.0,0,Sometimes,Motorbike,Normal_Weight
Male,21,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,21,yes,yes,3,Always,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,21,yes,yes,3,Sometimes,3.0,2,Sometimes,Walking,Normal_Weight
